Data As Of,Start Date,End Date,Group,Year,Month,State,Condition Group,Condition,ICD10_codes,Age Group,COVID-19 Deaths,Number of Mentions,Flag
04/30/2023,01/01/2020,04/29/2023,By Total,,,West Virginia,Respiratory diseases,Adult respiratory distress syndrome,J80,35-44,29.0,29.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,West Virginia,Respiratory diseases,Adult respiratory distress syndrome,J80,45-54,86.0,86.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,West Virginia,Respiratory diseases,Adult respiratory distress syndrome,J80,55-64,173.0,173.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,West Virginia,Respiratory diseases,Adult respiratory distress syndrome,J80,65-74,260.0,260.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,West Virginia,Respiratory diseases,Adult respiratory distress syndrome,J80,75-84,147.0,147.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,West Virginia,Respiratory diseases,Adult respiratory distress syndrome,J80,85+,67.0,67.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,West Virginia,Respiratory diseases,Adult respiratory distress syndrome,J80,Not stated,0.0,0.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,West Virginia,Respiratory diseases,Adult respiratory distress syndrome,J80,All Ages,775.0,775.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,West Virginia,Respiratory diseases,Respiratory failure,J96,0-24,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
04/30/2023,01/01/2020,04/29/2023,By Total,,,West Virginia,Respiratory diseases,Respiratory failure,J96,25-34,17.0,17.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,West Virginia,Respiratory diseases,Respiratory failure,J96,35-44,59.0,59.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,West Virginia,Respiratory diseases,Respiratory failure,J96,45-54,198.0,202.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,West Virginia,Respiratory diseases,Respiratory failure,J96,55-64,421.0,441.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,West Virginia,Respiratory diseases,Respiratory failure,J96,65-74,793.0,826.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,West Virginia,Respiratory diseases,Respiratory failure,J96,75-84,755.0,794.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,West Virginia,Respiratory diseases,Respiratory failure,J96,85+,431.0,446.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,West Virginia,Respiratory diseases,Respiratory failure,J96,Not stated,0.0,0.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,West Virginia,Respiratory diseases,Respiratory failure,J96,All Ages,2677.0,2788.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,West Virginia,Respiratory diseases,Respiratory arrest,R09.2,0-24,0.0,0.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,West Virginia,Respiratory diseases,Respiratory arrest,R09.2,25-34,0.0,0.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,West Virginia,Respiratory diseases,Respiratory arrest,R09.2,35-44,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
04/30/2023,01/01/2020,04/29/2023,By Total,,,West Virginia,Respiratory diseases,Respiratory arrest,R09.2,45-54,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
04/30/2023,01/01/2020,04/29/2023,By Total,,,West Virginia,Respiratory diseases,Respiratory arrest,R09.2,55-64,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
04/30/2023,01/01/2020,04/29/2023,By Total,,,West Virginia,Respiratory diseases,Respiratory arrest,R09.2,65-74,23.0,23.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,West Virginia,Respiratory diseases,Respiratory arrest,R09.2,75-84,18.0,18.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,West Virginia,Respiratory diseases,Respiratory arrest,R09.2,85+,14.0,14.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,West Virginia,Respiratory diseases,Respiratory arrest,R09.2,Not stated,0.0,0.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,West Virginia,Respiratory diseases,Respiratory arrest,R09.2,All Ages,68.0,68.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,West Virginia,Respiratory diseases,Other diseases of the respiratory system,"J00-J06, J20-J39, J60-J70, J81-J86, J90-J95, J97-J99, U04",0-24,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
04/30/2023,01/01/2020,04/29/2023,By Total,,,West Virginia,Respiratory diseases,Other diseases of the respiratory system,"J00-J06, J20-J39, J60-J70, J81-J86, J90-J95, J97-J99, U04",25-34,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
04/30/2023,01/01/2020,04/29/2023,By Total,,,West Virginia,Respiratory diseases,Other diseases of the respiratory system,"J00-J06, J20-J39, J60-J70, J81-J86, J90-J95, J97-J99, U04",35-44,11.0,13.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,West Virginia,Respiratory diseases,Other diseases of the respiratory system,"J00-J06, J20-J39, J60-J70, J81-J86, J90-J95, J97-J99, U04",45-54,34.0,36.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,West Virginia,Respiratory diseases,Other diseases of the respiratory system,"J00-J06, J20-J39, J60-J70, J81-J86, J90-J95, J97-J99, U04",55-64,67.0,73.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,West Virginia,Respiratory diseases,Other diseases of the respiratory system,"J00-J06, J20-J39, J60-J70, J81-J86, J90-J95, J97-J99, U04",65-74,129.0,138.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,West Virginia,Respiratory diseases,Other diseases of the respiratory system,"J00-J06, J20-J39, J60-J70, J81-J86, J90-J95, J97-J99, U04",75-84,115.0,121.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,West Virginia,Respiratory diseases,Other diseases of the respiratory system,"J00-J06, J20-J39, J60-J70, J81-J86, J90-J95, J97-J99, U04",85+,71.0,72.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,West Virginia,Respiratory diseases,Other diseases of the respiratory system,"J00-J06, J20-J39, J60-J70, J81-J86, J90-J95, J97-J99, U04",Not stated,0.0,0.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,West Virginia,Respiratory diseases,Other diseases of the respiratory system,"J00-J06, J20-J39, J60-J70, J81-J86, J90-J95, J97-J99, U04",All Ages,434.0,460.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,West Virginia,Circulatory diseases,Hypertensive diseases,I10-I15,0-24,0.0,0.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,West Virginia,Circulatory diseases,Hypertensive diseases,I10-I15,25-34,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
04/30/2023,01/01/2020,04/29/2023,By Total,,,West Virginia,Circulatory diseases,Hypertensive diseases,I10-I15,35-44,14.0,14.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,West Virginia,Circulatory diseases,Hypertensive diseases,I10-I15,45-54,69.0,69.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,West Virginia,Circulatory diseases,Hypertensive diseases,I10-I15,55-64,139.0,140.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,West Virginia,Circulatory diseases,Hypertensive diseases,I10-I15,65-74,260.0,261.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,West Virginia,Circulatory diseases,Hypertensive diseases,I10-I15,75-84,340.0,343.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,West Virginia,Circulatory diseases,Hypertensive diseases,I10-I15,85+,339.0,342.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,West Virginia,Circulatory diseases,Hypertensive diseases,I10-I15,Not stated,0.0,0.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,West Virginia,Circulatory diseases,Hypertensive diseases,I10-I15,All Ages,1164.0,1172.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,West Virginia,Circulatory diseases,Ischemic heart disease,I20-I25,0-24,0.0,0.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,West Virginia,Circulatory diseases,Ischemic heart disease,I20-I25,25-34,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
04/30/2023,01/01/2020,04/29/2023,By Total,,,West Virginia,Circulatory diseases,Ischemic heart disease,I20-I25,35-44,11.0,11.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,West Virginia,Circulatory diseases,Ischemic heart disease,I20-I25,45-54,38.0,40.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,West Virginia,Circulatory diseases,Ischemic heart disease,I20-I25,55-64,146.0,154.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,West Virginia,Circulatory diseases,Ischemic heart disease,I20-I25,65-74,290.0,314.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,West Virginia,Circulatory diseases,Ischemic heart disease,I20-I25,75-84,410.0,442.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,West Virginia,Circulatory diseases,Ischemic heart disease,I20-I25,85+,316.0,332.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,West Virginia,Circulatory diseases,Ischemic heart disease,I20-I25,Not stated,0.0,0.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,West Virginia,Circulatory diseases,Ischemic heart disease,I20-I25,All Ages,1212.0,1294.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,West Virginia,Circulatory diseases,Cardiac arrest,I46,0-24,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
04/30/2023,01/01/2020,04/29/2023,By Total,,,West Virginia,Circulatory diseases,Cardiac arrest,I46,25-34,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
04/30/2023,01/01/2020,04/29/2023,By Total,,,West Virginia,Circulatory diseases,Cardiac arrest,I46,35-44,21.0,21.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,West Virginia,Circulatory diseases,Cardiac arrest,I46,45-54,36.0,36.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,West Virginia,Circulatory diseases,Cardiac arrest,I46,55-64,75.0,75.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,West Virginia,Circulatory diseases,Cardiac arrest,I46,65-74,122.0,122.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,West Virginia,Circulatory diseases,Cardiac arrest,I46,75-84,113.0,113.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,West Virginia,Circulatory diseases,Cardiac arrest,I46,85+,53.0,53.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,West Virginia,Circulatory diseases,Cardiac arrest,I46,Not stated,0.0,0.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,West Virginia,Circulatory diseases,Cardiac arrest,I46,All Ages,423.0,423.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,West Virginia,Circulatory diseases,Cardiac arrhythmia,"I44, I45, I47-I49",0-24,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
04/30/2023,01/01/2020,04/29/2023,By Total,,,West Virginia,Circulatory diseases,Cardiac arrhythmia,"I44, I45, I47-I49",25-34,0.0,0.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,West Virginia,Circulatory diseases,Cardiac arrhythmia,"I44, I45, I47-I49",35-44,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
04/30/2023,01/01/2020,04/29/2023,By Total,,,West Virginia,Circulatory diseases,Cardiac arrhythmia,"I44, I45, I47-I49",45-54,17.0,17.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,West Virginia,Circulatory diseases,Cardiac arrhythmia,"I44, I45, I47-I49",55-64,38.0,38.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,West Virginia,Circulatory diseases,Cardiac arrhythmia,"I44, I45, I47-I49",65-74,138.0,138.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,West Virginia,Circulatory diseases,Cardiac arrhythmia,"I44, I45, I47-I49",75-84,230.0,231.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,West Virginia,Circulatory diseases,Cardiac arrhythmia,"I44, I45, I47-I49",85+,218.0,219.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,West Virginia,Circulatory diseases,Cardiac arrhythmia,"I44, I45, I47-I49",Not stated,0.0,0.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,West Virginia,Circulatory diseases,Cardiac arrhythmia,"I44, I45, I47-I49",All Ages,645.0,647.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,West Virginia,Circulatory diseases,Heart failure,I50,0-24,0.0,0.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,West Virginia,Circulatory diseases,Heart failure,I50,25-34,0.0,0.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,West Virginia,Circulatory diseases,Heart failure,I50,35-44,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
04/30/2023,01/01/2020,04/29/2023,By Total,,,West Virginia,Circulatory diseases,Heart failure,I50,45-54,11.0,11.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,West Virginia,Circulatory diseases,Heart failure,I50,55-64,68.0,68.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,West Virginia,Circulatory diseases,Heart failure,I50,65-74,154.0,154.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,West Virginia,Circulatory diseases,Heart failure,I50,75-84,246.0,246.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,West Virginia,Circulatory diseases,Heart failure,I50,85+,256.0,256.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,West Virginia,Circulatory diseases,Heart failure,I50,Not stated,0.0,0.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,West Virginia,Circulatory diseases,Heart failure,I50,All Ages,737.0,737.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,West Virginia,Circulatory diseases,Cerebrovascular diseases,I60-I69,0-24,0.0,0.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,West Virginia,Circulatory diseases,Cerebrovascular diseases,I60-I69,25-34,0.0,0.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,West Virginia,Circulatory diseases,Cerebrovascular diseases,I60-I69,35-44,10.0,10.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,West Virginia,Circulatory diseases,Cerebrovascular diseases,I60-I69,45-54,21.0,21.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,West Virginia,Circulatory diseases,Cerebrovascular diseases,I60-I69,55-64,56.0,56.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,West Virginia,Circulatory diseases,Cerebrovascular diseases,I60-I69,65-74,104.0,105.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,West Virginia,Circulatory diseases,Cerebrovascular diseases,I60-I69,75-84,116.0,117.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,West Virginia,Circulatory diseases,Cerebrovascular diseases,I60-I69,85+,114.0,117.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,West Virginia,Circulatory diseases,Cerebrovascular diseases,I60-I69,Not stated,0.0,0.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,West Virginia,Circulatory diseases,Cerebrovascular diseases,I60-I69,All Ages,421.0,426.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,West Virginia,Circulatory diseases,Other diseases of the circulatory system,"I00-I09, I26-I43, I51, I52, I70-I99",0-24,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
04/30/2023,01/01/2020,04/29/2023,By Total,,,West Virginia,Circulatory diseases,Other diseases of the circulatory system,"I00-I09, I26-I43, I51, I52, I70-I99",25-34,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
04/30/2023,01/01/2020,04/29/2023,By Total,,,West Virginia,Circulatory diseases,Other diseases of the circulatory system,"I00-I09, I26-I43, I51, I52, I70-I99",35-44,19.0,20.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,West Virginia,Circulatory diseases,Other diseases of the circulatory system,"I00-I09, I26-I43, I51, I52, I70-I99",45-54,45.0,48.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,West Virginia,Circulatory diseases,Other diseases of the circulatory system,"I00-I09, I26-I43, I51, I52, I70-I99",55-64,92.0,99.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,West Virginia,Circulatory diseases,Other diseases of the circulatory system,"I00-I09, I26-I43, I51, I52, I70-I99",65-74,159.0,169.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,West Virginia,Circulatory diseases,Other diseases of the circulatory system,"I00-I09, I26-I43, I51, I52, I70-I99",75-84,165.0,181.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,West Virginia,Circulatory diseases,Other diseases of the circulatory system,"I00-I09, I26-I43, I51, I52, I70-I99",85+,155.0,168.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,West Virginia,Circulatory diseases,Other diseases of the circulatory system,"I00-I09, I26-I43, I51, I52, I70-I99",Not stated,0.0,0.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,West Virginia,Circulatory diseases,Other diseases of the circulatory system,"I00-I09, I26-I43, I51, I52, I70-I99",All Ages,641.0,692.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,West Virginia,Sepsis,Sepsis,A40-A41,0-24,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
04/30/2023,01/01/2020,04/29/2023,By Total,,,West Virginia,Sepsis,Sepsis,A40-A41,25-34,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
04/30/2023,01/01/2020,04/29/2023,By Total,,,West Virginia,Sepsis,Sepsis,A40-A41,35-44,20.0,20.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,West Virginia,Sepsis,Sepsis,A40-A41,45-54,82.0,82.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,West Virginia,Sepsis,Sepsis,A40-A41,55-64,168.0,168.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,West Virginia,Sepsis,Sepsis,A40-A41,65-74,299.0,299.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,West Virginia,Sepsis,Sepsis,A40-A41,75-84,250.0,250.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,West Virginia,Sepsis,Sepsis,A40-A41,85+,104.0,104.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,West Virginia,Sepsis,Sepsis,A40-A41,Not stated,0.0,0.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,West Virginia,Sepsis,Sepsis,A40-A41,All Ages,938.0,938.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,West Virginia,Malignant neoplasms,Malignant neoplasms,C00-C97,0-24,0.0,0.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,West Virginia,Malignant neoplasms,Malignant neoplasms,C00-C97,25-34,0.0,0.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,West Virginia,Malignant neoplasms,Malignant neoplasms,C00-C97,35-44,10.0,12.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,West Virginia,Malignant neoplasms,Malignant neoplasms,C00-C97,45-54,25.0,26.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,West Virginia,Malignant neoplasms,Malignant neoplasms,C00-C97,55-64,96.0,110.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,West Virginia,Malignant neoplasms,Malignant neoplasms,C00-C97,65-74,174.0,202.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,West Virginia,Malignant neoplasms,Malignant neoplasms,C00-C97,75-84,167.0,188.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,West Virginia,Malignant neoplasms,Malignant neoplasms,C00-C97,85+,97.0,109.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,West Virginia,Malignant neoplasms,Malignant neoplasms,C00-C97,Not stated,0.0,0.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,West Virginia,Malignant neoplasms,Malignant neoplasms,C00-C97,All Ages,569.0,647.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,West Virginia,Diabetes,Diabetes,E10-E14,0-24,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
